ID,ns,score,E.C.
ID43,43,0.9343811239125402,WT-LyCov555
ID44,44,0.9618406597704094,WT-LyCov555
ID45,45,0.9520156132851304,WT-LyCov555
ID46,46,0.9307941474478608,WT-LyCov555
ID47,47,0.94216524595552,WT-LyCov555
ID48,48,0.945084617402324,WT-LyCov555
ID49,49,0.9275692598557028,WT-LyCov555
ID50,50,0.936390158606972,WT-LyCov555
ID51,51,0.9380242463507988,WT-LyCov555
ID52,52,0.9217408448864648,WT-LyCov555
ID53,53,0.928246741345754,WT-LyCov555
ID54,54,0.9219921200603084,WT-LyCov555
ID55,55,0.929131912514204,WT-LyCov555
ID56,56,0.9303718314876316,WT-LyCov555
ID57,57,0.9390808541632476,WT-LyCov555
ID58,58,0.9339009331675052,WT-LyCov555
ID59,59,0.9012944483613436,WT-LyCov555
ID60,60,0.9076536376478368,WT-LyCov555
ID61,61,0.9056975640960332,WT-LyCov555
ID62,62,0.9404615528397252,WT-LyCov555
ID63,63,0.936354585815729,WT-LyCov555
ID64,64,0.9507434821246322,WT-LyCov555
ID65,65,0.9300084631239498,WT-LyCov555
ID66,66,0.936332008870378,WT-LyCov555
ID67,67,0.9540316442780232,WT-LyCov555
ID68,68,0.9533067586517128,WT-LyCov555
ID69,69,0.9519339735250344,WT-LyCov555
ID70,70,0.9398489215706756,WT-LyCov555
ID71,71,0.9400489353082014,WT-LyCov555
ID72,72,0.9458478660528012,WT-LyCov555
ID73,73,0.9590159272441112,WT-LyCov555
ID74,74,0.9576341795655874,WT-LyCov555
ID75,75,0.9642415866497775,WT-LyCov555
ID76,76,0.9635322166958962,WT-LyCov555
ID77,77,0.9521340202229416,WT-LyCov555
ID78,78,0.9560760605116516,WT-LyCov555
ID79,79,0.9405797844105932,WT-LyCov555
ID80,80,0.9386259011288326,WT-LyCov555
ID81,81,0.95272980625203,WT-LyCov555
ID82,82,0.931474620463888,WT-LyCov555
ID83,83,0.9342732525117778,WT-LyCov555
ID84,84,0.94240841977663,WT-LyCov555
ID85,85,0.9509513160094126,WT-LyCov555
ID86,86,0.9514952350552888,WT-LyCov555
ID87,87,0.9233404353333802,WT-LyCov555
ID88,88,0.9136957478894928,WT-LyCov555
ID89,89,0.9386104580236956,WT-LyCov555
ID90,90,0.8974173589948893,WT-LyCov555
ID91,91,0.9224989369098716,WT-LyCov555
ID92,92,0.9317160019069324,WT-LyCov555
ID93,93,0.9462575394665654,WT-LyCov555
ID94,94,0.9189158274170784,WT-LyCov555
ID95,95,0.9362980547677016,WT-LyCov555
ID96,96,0.9392330057926884,WT-LyCov555
ID97,97,0.907791525466409,WT-LyCov555
ID98,98,0.9129246726615288,WT-LyCov555
ID99,99,0.8964206469371421,WT-LyCov555
ID100,100,0.9320644701867724,WT-LyCov555
ID0,0,0.9999983380645502,ALFA-LyCov555
ID1,1,0.9881092511590024,ALFA-LyCov555
ID2,2,0.9835949525254708,ALFA-LyCov555
ID3,3,0.9834740604668908,ALFA-LyCov555
ID4,4,0.9769646824681054,ALFA-LyCov555
ID5,5,0.961371295946752,ALFA-LyCov555
ID6,6,0.9719468885215096,ALFA-LyCov555
ID7,7,0.9813170484160066,ALFA-LyCov555
ID8,8,0.9663552943912253,ALFA-LyCov555
ID9,9,0.9438129923234976,ALFA-LyCov555
ID10,10,0.9343972215505824,ALFA-LyCov555
ID11,11,0.958999445483066,ALFA-LyCov555
ID12,12,0.9434945277527684,ALFA-LyCov555
ID13,13,0.9485284808662464,ALFA-LyCov555
ID14,14,0.9576760769420176,ALFA-LyCov555
ID15,15,0.9542152260885652,ALFA-LyCov555
ID16,16,0.9568189401755895,ALFA-LyCov555
ID17,17,0.9661072206341388,ALFA-LyCov555
ID18,18,0.9520679702544984,ALFA-LyCov555
ID19,19,0.9606193360565312,ALFA-LyCov555
ID20,20,0.9482881714644296,ALFA-LyCov555
ID21,21,0.9384028486770118,ALFA-LyCov555
ID22,22,0.9391027079973756,ALFA-LyCov555
ID23,23,0.9389806871633376,ALFA-LyCov555
ID24,24,0.9337549824954356,ALFA-LyCov555
ID25,25,0.9210294544875,ALFA-LyCov555
ID26,26,0.9078639984130976,ALFA-LyCov555
ID27,27,0.92962059909356,ALFA-LyCov555
ID28,28,0.9229667720842496,ALFA-LyCov555
ID29,29,0.9305291742289256,ALFA-LyCov555
ID30,30,0.93935537409972,ALFA-LyCov555
ID31,31,0.9280968236666308,ALFA-LyCov555
ID32,32,0.9163582598029216,ALFA-LyCov555
ID33,33,0.9215827184623628,ALFA-LyCov555
ID34,34,0.9226904914615486,ALFA-LyCov555
ID35,35,0.9293449924509436,ALFA-LyCov555
ID36,36,0.938284864919084,ALFA-LyCov555
ID37,37,0.93497171674473,ALFA-LyCov555
ID38,38,0.9245804181472966,ALFA-LyCov555
ID39,39,0.9553622719394296,ALFA-LyCov555
ID40,40,0.9384976756228972,ALFA-LyCov555
ID41,41,0.9286892216146234,ALFA-LyCov555
ID42,42,0.9372474733487962,ALFA-LyCov555
ID43,43,0.9313397315917938,ALFA-LyCov555
ID44,44,0.9515287953457204,ALFA-LyCov555
ID45,45,0.9354054300794432,ALFA-LyCov555
ID46,46,0.927106617629396,ALFA-LyCov555
ID47,47,0.9315666675646218,ALFA-LyCov555
ID48,48,0.9335595992431398,ALFA-LyCov555
ID49,49,0.9262802183783322,ALFA-LyCov555
ID50,50,0.9247573922226312,ALFA-LyCov555
ID51,51,0.9312968462692603,ALFA-LyCov555
ID52,52,0.9236921100639718,ALFA-LyCov555
ID53,53,0.9352034081025112,ALFA-LyCov555
ID54,54,0.9301053075113158,ALFA-LyCov555
ID55,55,0.9487723235484994,ALFA-LyCov555
ID56,56,0.9406271213155948,ALFA-LyCov555
ID57,57,0.9594142852821448,ALFA-LyCov555
ID58,58,0.945290229206856,ALFA-LyCov555
ID59,59,0.9423713106843566,ALFA-LyCov555
ID60,60,0.9301267417182806,ALFA-LyCov555
ID61,61,0.9551600207468068,ALFA-LyCov555
ID62,62,0.9239852238580942,ALFA-LyCov555
ID63,63,0.9347804984389102,ALFA-LyCov555
ID64,64,0.9225446588915884,ALFA-LyCov555
ID65,65,0.9372771657629344,ALFA-LyCov555
ID66,66,0.9011944377356128,ALFA-LyCov555
ID67,67,0.9194502447004136,ALFA-LyCov555
ID68,68,0.9347944868353948,ALFA-LyCov555
ID69,69,0.9198282985955686,ALFA-LyCov555
ID70,70,0.9200501565524024,ALFA-LyCov555
ID71,71,0.9363839051628156,ALFA-LyCov555
ID72,72,0.9248705871671864,ALFA-LyCov555
ID73,73,0.9140391364089324,ALFA-LyCov555
ID74,74,0.9335186920189388,ALFA-LyCov555
ID75,75,0.935859945557744,ALFA-LyCov555
ID76,76,0.924024523973387,ALFA-LyCov555
ID77,77,0.9243290691676864,ALFA-LyCov555
ID78,78,0.9358602081994944,ALFA-LyCov555
ID79,79,0.9324206709180528,ALFA-LyCov555
ID80,80,0.9436982889191068,ALFA-LyCov555
ID81,81,0.9394431240273908,ALFA-LyCov555
ID82,82,0.9347255167557608,ALFA-LyCov555
ID83,83,0.9342688301626112,ALFA-LyCov555
ID84,84,0.9192576933059388,ALFA-LyCov555
ID85,85,0.9316128199675072,ALFA-LyCov555
ID86,86,0.9275940669090738,ALFA-LyCov555
ID87,87,0.9289405130795036,ALFA-LyCov555
ID88,88,0.932204049876934,ALFA-LyCov555
ID89,89,0.9525288321058506,ALFA-LyCov555
