ID,ns,score,E.C.
ID77,77,0.9167202617379648,WT-SOTROVIMAB
ID78,78,0.8421434553360901,WT-SOTROVIMAB
ID79,79,0.8652326103227317,WT-SOTROVIMAB
ID80,80,0.8610412152010426,WT-SOTROVIMAB
ID81,81,0.9123525810881656,WT-SOTROVIMAB
ID82,82,0.8970132960599169,WT-SOTROVIMAB
ID83,83,0.895979540693086,WT-SOTROVIMAB
ID84,84,0.890242067147666,WT-SOTROVIMAB
ID85,85,0.9084161295257084,WT-SOTROVIMAB
ID86,86,0.8723183633701718,WT-SOTROVIMAB
ID87,87,0.9204739444773372,WT-SOTROVIMAB
ID88,88,0.9093166817137924,WT-SOTROVIMAB
ID89,89,0.9136387646661952,WT-SOTROVIMAB
ID90,90,0.8984284078730241,WT-SOTROVIMAB
ID91,91,0.920507659369281,WT-SOTROVIMAB
ID92,92,0.8751402093224656,WT-SOTROVIMAB
ID93,93,0.882229076340551,WT-SOTROVIMAB
ID94,94,0.8530842676891265,WT-SOTROVIMAB
ID95,95,0.955326411601069,WT-SOTROVIMAB
ID96,96,0.9361053500636286,WT-SOTROVIMAB
ID97,97,0.9284374112800514,WT-SOTROVIMAB
ID98,98,0.9028270883782004,WT-SOTROVIMAB
ID99,99,0.93635242034037,WT-SOTROVIMAB
ID100,100,0.8522887126169015,WT-SOTROVIMAB
ID0,0,0.9999987748130948,ALFA-SOTROVIMAB
ID1,1,0.9708708979456055,ALFA-SOTROVIMAB
ID2,2,0.9584076876093988,ALFA-SOTROVIMAB
ID3,3,0.9327270598534542,ALFA-SOTROVIMAB
ID4,4,0.9635095369717538,ALFA-SOTROVIMAB
ID5,5,0.9623525596468556,ALFA-SOTROVIMAB
ID6,6,0.9560560469472272,ALFA-SOTROVIMAB
ID7,7,0.9657617484766984,ALFA-SOTROVIMAB
ID8,8,0.9593849613263692,ALFA-SOTROVIMAB
ID9,9,0.9795846368760088,ALFA-SOTROVIMAB
ID10,10,0.9607981002516816,ALFA-SOTROVIMAB
ID11,11,0.9360335355145624,ALFA-SOTROVIMAB
ID12,12,0.9558907942635172,ALFA-SOTROVIMAB
ID13,13,0.9652771829152168,ALFA-SOTROVIMAB
ID14,14,0.9826872636872956,ALFA-SOTROVIMAB
ID15,15,0.9766982063049024,ALFA-SOTROVIMAB
ID16,16,0.9808181077860892,ALFA-SOTROVIMAB
ID17,17,0.9822401306749086,ALFA-SOTROVIMAB
ID18,18,0.9733170779145208,ALFA-SOTROVIMAB
ID19,19,0.9752657524005064,ALFA-SOTROVIMAB
ID20,20,0.9673052345878266,ALFA-SOTROVIMAB
ID21,21,0.9710380995151052,ALFA-SOTROVIMAB
ID22,22,0.9111460971797704,ALFA-SOTROVIMAB
ID23,23,0.9193385430701329,ALFA-SOTROVIMAB
ID24,24,0.9458999166028592,ALFA-SOTROVIMAB
ID25,25,0.965260775543462,ALFA-SOTROVIMAB
ID26,26,0.9565039629658472,ALFA-SOTROVIMAB
ID27,27,0.96124945535643,ALFA-SOTROVIMAB
ID28,28,0.9673504280268472,ALFA-SOTROVIMAB
ID29,29,0.9431608055390394,ALFA-SOTROVIMAB
ID30,30,0.9231301946203238,ALFA-SOTROVIMAB
ID31,31,0.9433031619397156,ALFA-SOTROVIMAB
ID32,32,0.9497708179687262,ALFA-SOTROVIMAB
ID33,33,0.941143706670342,ALFA-SOTROVIMAB
ID34,34,0.9403036434312068,ALFA-SOTROVIMAB
ID35,35,0.9196367464598548,ALFA-SOTROVIMAB
ID36,36,0.9286404932192852,ALFA-SOTROVIMAB
ID37,37,0.9164565494359422,ALFA-SOTROVIMAB
ID38,38,0.9131488951026192,ALFA-SOTROVIMAB
ID39,39,0.9183480449551388,ALFA-SOTROVIMAB
ID40,40,0.9598788638721992,ALFA-SOTROVIMAB
ID41,41,0.962008906632438,ALFA-SOTROVIMAB
ID42,42,0.9599581050632096,ALFA-SOTROVIMAB
ID43,43,0.9595048751998476,ALFA-SOTROVIMAB
ID44,44,0.9700771708530164,ALFA-SOTROVIMAB
ID45,45,0.9518283177367932,ALFA-SOTROVIMAB
ID46,46,0.972704041557403,ALFA-SOTROVIMAB
ID47,47,0.9426679697705788,ALFA-SOTROVIMAB
ID48,48,0.9376642152781406,ALFA-SOTROVIMAB
ID49,49,0.9288770298548396,ALFA-SOTROVIMAB
ID50,50,0.8861098795123542,ALFA-SOTROVIMAB
ID51,51,0.9218883544579805,ALFA-SOTROVIMAB
ID52,52,0.9453652854883904,ALFA-SOTROVIMAB
ID53,53,0.8996520727220725,ALFA-SOTROVIMAB
ID54,54,0.9361871193221786,ALFA-SOTROVIMAB
ID55,55,0.929012446960817,ALFA-SOTROVIMAB
