ID,ns,score,E.C.
ID93,93,0.6701997222737415,DELTA-LyCov016
ID94,94,0.7107251913215825,DELTA-LyCov016
ID95,95,0.6926222471212286,DELTA-LyCov016
ID96,96,0.6568279998668992,DELTA-LyCov016
ID97,97,0.7552345985924953,DELTA-LyCov016
ID98,98,0.6348366233009364,DELTA-LyCov016
ID99,99,0.6428281287387725,DELTA-LyCov016
ID100,100,0.6639576968968939,DELTA-LyCov016
ID0,0,0.9999980301536132,OMICRON-LyCov016
ID1,1,0.9114166462869524,OMICRON-LyCov016
ID2,2,0.8632827578152836,OMICRON-LyCov016
ID3,3,0.8317502551719098,OMICRON-LyCov016
ID4,4,0.7625762201776993,OMICRON-LyCov016
ID5,5,0.7486302063240847,OMICRON-LyCov016
ID6,6,0.7180987121561673,OMICRON-LyCov016
ID7,7,0.7024750945798077,OMICRON-LyCov016
ID8,8,0.6564237542224379,OMICRON-LyCov016
ID9,9,0.5997204637787782,OMICRON-LyCov016
ID10,10,0.6067713740701463,OMICRON-LyCov016
ID11,11,0.618195867053946,OMICRON-LyCov016
ID12,12,0.613451632601502,OMICRON-LyCov016
ID13,13,0.5955877700734327,OMICRON-LyCov016
ID14,14,0.6215585648482409,OMICRON-LyCov016
ID15,15,0.5519431192330146,OMICRON-LyCov016
ID16,16,0.6607418831821141,OMICRON-LyCov016
ID17,17,0.5634598337818498,OMICRON-LyCov016
ID18,18,0.6594977203259652,OMICRON-LyCov016
ID19,19,0.5877099953882485,OMICRON-LyCov016
ID20,20,0.5588203042122127,OMICRON-LyCov016
ID21,21,0.5613372349572406,OMICRON-LyCov016
ID22,22,0.574941078747744,OMICRON-LyCov016
ID23,23,0.5654060779137549,OMICRON-LyCov016
ID24,24,0.5871187399522896,OMICRON-LyCov016
ID25,25,0.522438983357648,OMICRON-LyCov016
ID26,26,0.5658738475629885,OMICRON-LyCov016
ID27,27,0.5915580647769217,OMICRON-LyCov016
ID28,28,0.5793670412230102,OMICRON-LyCov016
ID29,29,0.5682050997913799,OMICRON-LyCov016
ID30,30,0.5492375940770454,OMICRON-LyCov016
ID31,31,0.5439606010064774,OMICRON-LyCov016
ID32,32,0.5715209332600999,OMICRON-LyCov016
ID33,33,0.5921679316513435,OMICRON-LyCov016
ID34,34,0.535046990246559,OMICRON-LyCov016
ID35,35,0.5434012295556329,OMICRON-LyCov016
ID36,36,0.5288145291133778,OMICRON-LyCov016
ID37,37,0.600573497850923,OMICRON-LyCov016
ID38,38,0.5459922520507171,OMICRON-LyCov016
ID39,39,0.5455030382907632,OMICRON-LyCov016
ID40,40,0.5797132074177879,OMICRON-LyCov016
ID41,41,0.611958217746159,OMICRON-LyCov016
ID42,42,0.5357572455858421,OMICRON-LyCov016
ID43,43,0.5749249490509784,OMICRON-LyCov016
ID44,44,0.5740672179857347,OMICRON-LyCov016
ID45,45,0.5758927244262646,OMICRON-LyCov016
ID46,46,0.5720634983450618,OMICRON-LyCov016
ID47,47,0.5704888373257715,OMICRON-LyCov016
ID48,48,0.5853338477105431,OMICRON-LyCov016
ID49,49,0.6231676293419252,OMICRON-LyCov016
ID50,50,0.5900345789992498,OMICRON-LyCov016
ID51,51,0.5749368445410569,OMICRON-LyCov016
ID52,52,0.5158984908065724,OMICRON-LyCov016
ID53,53,0.5665129094176183,OMICRON-LyCov016
ID54,54,0.5657033742354742,OMICRON-LyCov016
ID55,55,0.4980443941580084,OMICRON-LyCov016
ID56,56,0.567225025783956,OMICRON-LyCov016
ID57,57,0.5593444547469127,OMICRON-LyCov016
ID58,58,0.5667055502809032,OMICRON-LyCov016
ID59,59,0.5967474341785036,OMICRON-LyCov016
ID60,60,0.5667235753007174,OMICRON-LyCov016
ID61,61,0.5723220337003736,OMICRON-LyCov016
ID62,62,0.5786347620423903,OMICRON-LyCov016
ID63,63,0.5526144916102983,OMICRON-LyCov016
ID64,64,0.5312250634477887,OMICRON-LyCov016
ID65,65,0.5904793202763088,OMICRON-LyCov016
ID66,66,0.5760526917452974,OMICRON-LyCov016
ID67,67,0.5798302771680856,OMICRON-LyCov016
ID68,68,0.5601575636115873,OMICRON-LyCov016
ID69,69,0.5900031488970109,OMICRON-LyCov016
ID70,70,0.4982479896885017,OMICRON-LyCov016
ID71,71,0.5173874659968226,OMICRON-LyCov016
ID72,72,0.5454587701628851,OMICRON-LyCov016
ID73,73,0.5952388412583199,OMICRON-LyCov016
ID74,74,0.5437346132485779,OMICRON-LyCov016
ID75,75,0.584378479635261,OMICRON-LyCov016
ID76,76,0.574855356973758,OMICRON-LyCov016
ID77,77,0.5273909021102356,OMICRON-LyCov016
ID78,78,0.499339773756692,OMICRON-LyCov016
ID79,79,0.511304998659435,OMICRON-LyCov016
ID80,80,0.4721178064339559,OMICRON-LyCov016
ID81,81,0.5076904430067575,OMICRON-LyCov016
ID82,82,0.5219769226694758,OMICRON-LyCov016
ID83,83,0.4905081406525934,OMICRON-LyCov016
ID84,84,0.4998868351103864,OMICRON-LyCov016
ID85,85,0.5042172705590247,OMICRON-LyCov016
ID86,86,0.4828714258038416,OMICRON-LyCov016
ID87,87,0.5250276279124706,OMICRON-LyCov016
ID88,88,0.5225592391023582,OMICRON-LyCov016
ID89,89,0.5189062441854988,OMICRON-LyCov016
ID90,90,0.5097434012406833,OMICRON-LyCov016
ID91,91,0.5310554570294022,OMICRON-LyCov016
ID92,92,0.5204770171847491,OMICRON-LyCov016
ID93,93,0.5094725215522705,OMICRON-LyCov016
ID94,94,0.5027282766998621,OMICRON-LyCov016
ID95,95,0.5527375615093384,OMICRON-LyCov016
ID96,96,0.5169037116514515,OMICRON-LyCov016
ID97,97,0.5035256923143583,OMICRON-LyCov016
ID98,98,0.5044857913547,OMICRON-LyCov016
ID99,99,0.539684155532075,OMICRON-LyCov016
ID100,100,0.5454753860665832,OMICRON-LyCov016
