ID,ns,score,E.C.
ID93,93,0.9572948893584838,WT-AZD8895
ID94,94,0.958013313557498,WT-AZD8895
ID95,95,0.952235545304844,WT-AZD8895
ID96,96,0.942189231934039,WT-AZD8895
ID97,97,0.9447936562870498,WT-AZD8895
ID98,98,0.9010629218176568,WT-AZD8895
ID99,99,0.9429752084650176,WT-AZD8895
ID100,100,0.9554620871707558,WT-AZD8895
ID0,0,0.9999984797386552,ALFA-AZD8895
ID1,1,0.9936048259445877,ALFA-AZD8895
ID2,2,0.971664422528442,ALFA-AZD8895
ID3,3,0.9916302937279636,ALFA-AZD8895
ID4,4,0.9821814349257342,ALFA-AZD8895
ID5,5,0.9823885953223206,ALFA-AZD8895
ID6,6,0.9838302511083408,ALFA-AZD8895
ID7,7,0.987975612682849,ALFA-AZD8895
ID8,8,0.9879783885073908,ALFA-AZD8895
ID9,9,0.9703256307930888,ALFA-AZD8895
ID10,10,0.9749581486118828,ALFA-AZD8895
ID11,11,0.9818490573742392,ALFA-AZD8895
ID12,12,0.9889595310866788,ALFA-AZD8895
ID13,13,0.9788814813627028,ALFA-AZD8895
ID14,14,0.9687983702698107,ALFA-AZD8895
ID15,15,0.9832605952885588,ALFA-AZD8895
ID16,16,0.9499274008595266,ALFA-AZD8895
ID17,17,0.960361327291706,ALFA-AZD8895
ID18,18,0.962024709088992,ALFA-AZD8895
ID19,19,0.9699295295282058,ALFA-AZD8895
ID20,20,0.9577954195180785,ALFA-AZD8895
ID21,21,0.943496297287957,ALFA-AZD8895
ID22,22,0.9302157546952148,ALFA-AZD8895
ID23,23,0.9026158309596254,ALFA-AZD8895
ID24,24,0.9641775999170474,ALFA-AZD8895
ID25,25,0.946262094537184,ALFA-AZD8895
ID26,26,0.9658591486633642,ALFA-AZD8895
ID27,27,0.936254739297333,ALFA-AZD8895
ID28,28,0.934868348538297,ALFA-AZD8895
ID29,29,0.9478957899808602,ALFA-AZD8895
ID30,30,0.9665526588920008,ALFA-AZD8895
ID31,31,0.9326257155215908,ALFA-AZD8895
ID32,32,0.9137042847918576,ALFA-AZD8895
ID33,33,0.908363311080352,ALFA-AZD8895
ID34,34,0.9221034990518192,ALFA-AZD8895
ID35,35,0.917495385589594,ALFA-AZD8895
ID36,36,0.9116730711147502,ALFA-AZD8895
ID37,37,0.9649813823913652,ALFA-AZD8895
ID38,38,0.9492657841819634,ALFA-AZD8895
ID39,39,0.9502368949126848,ALFA-AZD8895
ID40,40,0.9539820598493572,ALFA-AZD8895
ID41,41,0.9349983898353166,ALFA-AZD8895
ID42,42,0.949303205324466,ALFA-AZD8895
ID43,43,0.939183938971814,ALFA-AZD8895
ID44,44,0.954633554534186,ALFA-AZD8895
ID45,45,0.9656110942291836,ALFA-AZD8895
ID46,46,0.962373363030084,ALFA-AZD8895
ID47,47,0.920605548022512,ALFA-AZD8895
ID48,48,0.9410168593723994,ALFA-AZD8895
ID49,49,0.9266681273869544,ALFA-AZD8895
ID50,50,0.9479213774995116,ALFA-AZD8895
ID51,51,0.9648521202983048,ALFA-AZD8895
ID52,52,0.9229671761746624,ALFA-AZD8895
ID53,53,0.9630592750389256,ALFA-AZD8895
ID54,54,0.958764466194386,ALFA-AZD8895
ID55,55,0.934796438443985,ALFA-AZD8895
ID56,56,0.9503915102823434,ALFA-AZD8895
ID57,57,0.9306639705968052,ALFA-AZD8895
ID58,58,0.9336330504818188,ALFA-AZD8895
ID59,59,0.9171397090684288,ALFA-AZD8895
ID60,60,0.939874571919851,ALFA-AZD8895
ID61,61,0.972868583180158,ALFA-AZD8895
ID62,62,0.953777898221594,ALFA-AZD8895
ID63,63,0.952660402053692,ALFA-AZD8895
ID64,64,0.8757874606981176,ALFA-AZD8895
ID65,65,0.8419958332405083,ALFA-AZD8895
ID66,66,0.8917723396813185,ALFA-AZD8895
ID67,67,0.8602174481273716,ALFA-AZD8895
