ID,ns,score,E.C.
ID98,98,0.8220901640954574,ALFA-CTP59
ID99,99,0.8820454314987648,ALFA-CTP59
ID100,100,0.845895800868277,ALFA-CTP59
ID0,0,0.999998270723692,BETA-CTP59
ID1,1,0.974936893952829,BETA-CTP59
ID2,2,0.9410179608213448,BETA-CTP59
ID3,3,0.932743830940577,BETA-CTP59
ID4,4,0.912777424969712,BETA-CTP59
ID5,5,0.9180119459468064,BETA-CTP59
ID6,6,0.8887404394770374,BETA-CTP59
ID7,7,0.912574530829918,BETA-CTP59
ID8,8,0.9289667389018318,BETA-CTP59
ID9,9,0.904514446602694,BETA-CTP59
ID10,10,0.9199608393660283,BETA-CTP59
ID11,11,0.8850184412757492,BETA-CTP59
ID12,12,0.8773582284038183,BETA-CTP59
ID13,13,0.7922458457630911,BETA-CTP59
ID14,14,0.8506935057892532,BETA-CTP59
ID15,15,0.8455911360825947,BETA-CTP59
ID16,16,0.8755146314884978,BETA-CTP59
ID17,17,0.9148290957659834,BETA-CTP59
ID18,18,0.7598804740818998,BETA-CTP59
ID19,19,0.8543174026567404,BETA-CTP59
ID20,20,0.8057565678926238,BETA-CTP59
ID21,21,0.876240949784742,BETA-CTP59
ID22,22,0.8928837178428362,BETA-CTP59
ID23,23,0.8302097697094749,BETA-CTP59
ID24,24,0.813151883979503,BETA-CTP59
ID25,25,0.8719236798478631,BETA-CTP59
ID26,26,0.8598469920881741,BETA-CTP59
ID27,27,0.7731391628961113,BETA-CTP59
ID28,28,0.7627170872984427,BETA-CTP59
ID29,29,0.8585365123812769,BETA-CTP59
ID30,30,0.9176862304665554,BETA-CTP59
ID31,31,0.802126382323478,BETA-CTP59
ID32,32,0.8454125197821497,BETA-CTP59
ID33,33,0.7394984782208023,BETA-CTP59
ID34,34,0.8082549693730496,BETA-CTP59
ID35,35,0.7972611946393169,BETA-CTP59
ID36,36,0.7581622507705438,BETA-CTP59
ID37,37,0.8218669607469203,BETA-CTP59
ID38,38,0.7375770225136081,BETA-CTP59
ID39,39,0.7787005510435095,BETA-CTP59
ID40,40,0.7944304659544498,BETA-CTP59
ID41,41,0.8346953544203126,BETA-CTP59
ID42,42,0.7487333483929509,BETA-CTP59
ID43,43,0.8327814535893446,BETA-CTP59
ID44,44,0.735991243599286,BETA-CTP59
ID45,45,0.8027837835351157,BETA-CTP59
ID46,46,0.7553226841508845,BETA-CTP59
ID47,47,0.822564320441142,BETA-CTP59
ID48,48,0.7251851389603212,BETA-CTP59
ID49,49,0.6267899932086668,BETA-CTP59
ID50,50,0.7003797549096623,BETA-CTP59
